"cause","effect"
"hsa-miR-29a-5p","SELPLG"
"hsa-miR-29a-5p","SGK1"
"hsa-miR-29a-5p","TNFAIP3"
"hsa-miR-29b-1-5p","COL6A1"
"hsa-miR-29b-1-5p","SERPINH1"
"hsa-miR-29c-5p","CAND1"
"hsa-miR-29c-5p","COL1A2"
"hsa-miR-29c-5p","COL3A1"
"hsa-miR-29c-5p","ENAH"
"hsa-miR-29c-5p","MSH6"
"hsa-miR-29c-5p","SOX4"
"hsa-miR-301a-5p","AURKB"
"hsa-miR-301a-5p","CCNA2"
"hsa-miR-301a-5p","CENPF"
"hsa-miR-301a-5p","CLTC"
"hsa-miR-301a-5p","E2F2"
"hsa-miR-301a-5p","EMX2"
"hsa-miR-301a-5p","FANCA"
"hsa-miR-301a-5p","FRZB"
"hsa-miR-301a-5p","IGF1"
"hsa-miR-301a-5p","ITM2B"
"hsa-miR-301a-5p","KALRN"
"hsa-miR-301a-5p","MPPED2"
"hsa-miR-301a-5p","MTMR4"
"hsa-miR-301a-5p","PARP1"
"hsa-miR-301a-5p","POLR2D"
"hsa-miR-301a-5p","RACGAP1"
"hsa-miR-301a-5p","TRIM37"
"hsa-miR-3074-5p","MAFK"
"hsa-miR-3074-5p","MKI67"
"hsa-miR-30a-5p","CASP3"
"hsa-miR-30a-5p","CBLB"
"hsa-miR-30a-5p","CBX2"
"hsa-miR-30a-5p","CSNK2A1"
"hsa-miR-30a-5p","EGFR"
"hsa-miR-30a-5p","EML4"
"hsa-miR-30a-5p","ENSA"
"hsa-miR-30a-5p","IKBKB"
"hsa-miR-30a-5p","MAP3K5"
"hsa-miR-30a-5p","MAP4K4"
"hsa-miR-30a-5p","MET"
"hsa-miR-30a-5p","MLXIP"
"hsa-miR-30a-5p","MPP2"
"hsa-miR-30a-5p","MYO10"
"hsa-miR-30a-5p","PHF1"
"hsa-miR-30a-5p","PKNOX2"
"hsa-miR-30a-5p","PPARGC1B"
"hsa-miR-30a-5p","PPP3R1"
"hsa-miR-30a-5p","PYCR2"
"hsa-miR-30a-5p","RRM2"
"hsa-miR-30a-5p","SIAH2"
"hsa-miR-30a-5p","SUPT3H"
"hsa-miR-30b-5p","C8orf33"
"hsa-miR-30b-5p","ZNF250"
"hsa-miR-30d-5p","C8orf33"
"hsa-miR-30d-5p","HOXA11"
"hsa-miR-30e-5p","ARID1A"
"hsa-miR-30e-5p","ATM"
"hsa-miR-30e-5p","BCLAF1"
"hsa-miR-30e-5p","BTRC"
"hsa-miR-30e-5p","CAPZA1"
"hsa-miR-30e-5p","CBX5"
"hsa-miR-30e-5p","CCNG1"
"hsa-miR-30e-5p","DCK"
"hsa-miR-30e-5p","DYRK1A"
"hsa-miR-30e-5p","ELK4"
"hsa-miR-30e-5p","EPB41"
"hsa-miR-30e-5p","FOXJ3"
"hsa-miR-30e-5p","GPBP1L1"
"hsa-miR-30e-5p","HPS5"
"hsa-miR-30e-5p","MGA"
"hsa-miR-30e-5p","MGEA5"
"hsa-miR-30e-5p","MTF1"
"hsa-miR-30e-5p","NAP1L1"
"hsa-miR-30e-5p","NFYA"
"hsa-miR-30e-5p","NPAT"
"hsa-miR-30e-5p","PHIP"
"hsa-miR-30e-5p","PPP1CC"
"hsa-miR-30e-5p","PTPN4"
"hsa-miR-30e-5p","RAB11FIP2"
"hsa-miR-30e-5p","RASA1"
"hsa-miR-30e-5p","RCN3"
"hsa-miR-30e-5p","RLF"
"hsa-miR-30e-5p","RNF138"
"hsa-miR-30e-5p","RNF2"
"hsa-miR-30e-5p","RPS6KA5"
"hsa-miR-30e-5p","SERPINH1"
"hsa-miR-30e-5p","SON"
"hsa-miR-30e-5p","SYNE2"
"hsa-miR-30e-5p","TANK"
"hsa-miR-30e-5p","TCEB3"
"hsa-miR-30e-5p","TNFRSF12A"
"hsa-miR-30e-5p","TRIM33"
"hsa-miR-30e-5p","TTC3"
"hsa-miR-30e-5p","WSB2"
"hsa-miR-30e-5p","ZBTB33"
"hsa-miR-30e-5p","ZNF440"
"hsa-miR-30e-5p","ZNF91"
"hsa-miR-31-5p","SCN2A"
"hsa-miR-3122","LLGL1"
"hsa-miR-3122","STK4"
"hsa-miR-3127-5p","STMN1"
"hsa-miR-3127-5p","SUPT16H"
"hsa-miR-3129-5p","IL13RA1"
"hsa-miR-3170","MAP2K2"
"hsa-miR-3170","NR2F6"
"hsa-miR-3170","TMF1"
"hsa-miR-3176","GMEB1"
"hsa-miR-3182","NFIC"
"hsa-miR-3200-5p","TPT1"
"hsa-miR-320a","VRK3"
"hsa-miR-320a","XPO7"
"hsa-miR-320d","POU2F1"
"hsa-miR-323b-5p","C6orf47"
"hsa-miR-323b-5p","INO80B"
"hsa-miR-323b-5p","MYO10"
"hsa-miR-324-5p","CDC37"
"hsa-miR-324-5p","CKAP5"
"hsa-miR-324-5p","G3BP1"
"hsa-miR-324-5p","GEMIN5"
"hsa-miR-324-5p","GMNN"
"hsa-miR-324-5p","HIC1"
"hsa-miR-324-5p","HSP90AA1"
"hsa-miR-324-5p","KIF3B"
"hsa-miR-324-5p","MCM4"
"hsa-miR-324-5p","MED15"
"hsa-miR-324-5p","NFATC3"
"hsa-miR-324-5p","PRKDC"
"hsa-miR-324-5p","RBM42"
"hsa-miR-324-5p","RBM4B"
"hsa-miR-324-5p","SMARCC1"
"hsa-miR-326","AR"
"hsa-miR-326","ARFRP1"
"hsa-miR-326","ARHGEF12"
"hsa-miR-326","CENPB"
"hsa-miR-326","COPE"
"hsa-miR-326","COPS2"
"hsa-miR-326","DGCR6L"
"hsa-miR-326","DUSP7"
"hsa-miR-326","ERBB2IP"
"hsa-miR-326","GOLGA4"
"hsa-miR-326","HIVEP3"
"hsa-miR-326","JMJD1C"
"hsa-miR-326","KDR"
"hsa-miR-326","KPNA6"
"hsa-miR-326","LARP1"
"hsa-miR-326","MAPK1"
"hsa-miR-326","MED14"
"hsa-miR-326","MGA"
"hsa-miR-326","MYO9A"
"hsa-miR-326","NKRF"
"hsa-miR-326","NOTCH2"
"hsa-miR-326","NR1H2"
"hsa-miR-326","NSD1"
"hsa-miR-326","NUP98"
"hsa-miR-326","OXSR1"
"hsa-miR-326","PDCD6IP"
"hsa-miR-326","POLR2E"
"hsa-miR-326","RAB5B"
"hsa-miR-326","RAD54L2"
"hsa-miR-326","RCOR1"
"hsa-miR-326","RPP14"
"hsa-miR-326","SH2B3"
"hsa-miR-326","SNX17"
"hsa-miR-326","SON"
"hsa-miR-326","SP1"
"hsa-miR-326","SPEN"
"hsa-miR-326","SPTBN1"
"hsa-miR-326","STK11"
"hsa-miR-326","THRAP3"
"hsa-miR-326","TNK2"
"hsa-miR-326","TTF2"
"hsa-miR-326","URB1"
"hsa-miR-326","ZFP91"
"hsa-miR-328-5p","ADNP"
"hsa-miR-328-5p","FOXS1"
"hsa-miR-328-5p","HIC1"
"hsa-miR-328-5p","LRP3"
"hsa-miR-328-5p","LSP1"
"hsa-miR-330-5p","ARFGAP1"
"hsa-miR-330-5p","GPBP1L1"
"hsa-miR-330-5p","SERBP1"
"hsa-miR-330-5p","ZBTB44"
"hsa-miR-330-5p","ZYX"
"hsa-miR-331-5p","ADRA2C"
"hsa-miR-331-5p","ARID1A"
"hsa-miR-331-5p","ATF7"
"hsa-miR-331-5p","ATRX"
"hsa-miR-331-5p","BAX"
"hsa-miR-331-5p","CAPRIN1"
"hsa-miR-331-5p","CBX5"
"hsa-miR-331-5p","CCNT1"
"hsa-miR-331-5p","CD2BP2"
"hsa-miR-331-5p","CKAP5"
"hsa-miR-331-5p","CNOT2"
"hsa-miR-331-5p","DDX17"
"hsa-miR-331-5p","DNAJC14"
"hsa-miR-331-5p","EIF4G2"
"hsa-miR-331-5p","F10"
"hsa-miR-331-5p","FASTK"
"hsa-miR-331-5p","GATAD2B"
"hsa-miR-331-5p","GTF3C4"
"hsa-miR-331-5p","HIC1"
"hsa-miR-331-5p","HIPK1"
"hsa-miR-331-5p","LARP1"
"hsa-miR-331-5p","LSP1"
"hsa-miR-331-5p","MAPK1"
"hsa-miR-331-5p","MRPS26"
"hsa-miR-331-5p","MTF1"
"hsa-miR-331-5p","NCSTN"
"hsa-miR-331-5p","NDUFS7"
"hsa-miR-331-5p","PARP10"
"hsa-miR-331-5p","PLEKHJ1"
"hsa-miR-331-5p","POU2F1"
"hsa-miR-331-5p","PPP1CC"
"hsa-miR-331-5p","PPP1R12C"
"hsa-miR-331-5p","RAB5B"
"hsa-miR-331-5p","RANBP2"
"hsa-miR-331-5p","RBM12"
"hsa-miR-331-5p","RNF126"
"hsa-miR-331-5p","SEC31A"
"hsa-miR-331-5p","SIRT1"
"hsa-miR-331-5p","SMARCD1"
"hsa-miR-331-5p","SMC3"
"hsa-miR-331-5p","SNRNP70"
"hsa-miR-331-5p","SON"
"hsa-miR-331-5p","SP1"
"hsa-miR-331-5p","SPEN"
"hsa-miR-331-5p","TAOK1"
"hsa-miR-331-5p","THRAP3"
"hsa-miR-331-5p","ZNF557"
"hsa-miR-331-5p","ZNF593"
"hsa-miR-331-5p","ZNF598"
"hsa-miR-331-5p","ZNF775"
"hsa-miR-335-5p","C4orf17"
"hsa-miR-335-5p","DLX5"
"hsa-miR-335-5p","E2F5"
"hsa-miR-335-5p","TF"
"hsa-miR-335-5p","WDR60"
"hsa-miR-337-5p","GAS7"
"hsa-miR-337-5p","PDGFRB"
"hsa-miR-338-5p","MIDN"
"hsa-miR-33a-5p","HMGCR"
"hsa-miR-33a-5p","SREBF2"
"hsa-miR-33b-5p","EIF5"
"hsa-miR-33b-5p","SREBF1"
"hsa-miR-340-5p","CCNG1"
"hsa-miR-340-5p","NOD1"
"hsa-miR-340-5p","ODF2L"
"hsa-miR-340-5p","SCMH1"
"hsa-miR-342-5p","GFRA1"
"hsa-miR-342-5p","MDM4"
"hsa-miR-345-5p","DMPK"
"hsa-miR-345-5p","E4F1"
"hsa-miR-345-5p","FNBP1L"
"hsa-miR-345-5p","HIC1"
"hsa-miR-345-5p","SMARCD1"
"hsa-miR-34a-5p","MYB"
"hsa-miR-34a-5p","P4HB"
"hsa-miR-34c-5p","GNAI2"
"hsa-miR-34c-5p","IGFBP4"
"hsa-miR-34c-5p","NRXN2"
"hsa-miR-34c-5p","RARG"
"hsa-miR-3605-5p","CALU"
"hsa-miR-3605-5p","PIN1"
"hsa-miR-3605-5p","ZNF426"
"hsa-miR-361-5p","ADRA2B"
"hsa-miR-361-5p","ATXN1"
"hsa-miR-361-5p","HIVEP1"
"hsa-miR-361-5p","ITGAV"
"hsa-miR-361-5p","MED1"
"hsa-miR-361-5p","PPFIBP1"
"hsa-miR-361-5p","PRUNE2"
"hsa-miR-361-5p","PSRC1"
"hsa-miR-361-5p","PTPRG"
"hsa-miR-361-5p","TAOK1"
"hsa-miR-361-5p","TAPBP"
"hsa-miR-361-5p","ZFPM2"
"hsa-miR-3614-5p","KLF13"
"hsa-miR-3614-5p","SH3PXD2A"
"hsa-miR-362-5p","ACVR1"
"hsa-miR-362-5p","ADAMTS4"
"hsa-miR-362-5p","AKT3"
"hsa-miR-362-5p","BMPR2"
"hsa-miR-362-5p","CLIC4"
"hsa-miR-362-5p","DDR2"
"hsa-miR-362-5p","E2F1"
"hsa-miR-362-5p","EIF2S2"
"hsa-miR-362-5p","FBN1"
"hsa-miR-362-5p","INHBA"
"hsa-miR-362-5p","IQGAP1"
"hsa-miR-362-5p","ITGA2"
"hsa-miR-362-5p","KLF12"
"hsa-miR-362-5p","NRP1"
"hsa-miR-362-5p","OSMR"
"hsa-miR-362-5p","PELP1"
"hsa-miR-362-5p","PTEN"
"hsa-miR-362-5p","PTPRD"
"hsa-miR-362-5p","PTPRG"
"hsa-miR-362-5p","RORA"
"hsa-miR-362-5p","SERPINE1"
"hsa-miR-362-5p","SOCS6"
"hsa-miR-362-5p","TBCD"
"hsa-miR-362-5p","TEAD1"
"hsa-miR-362-5p","TNC"
"hsa-miR-362-5p","TRIM11"
"hsa-miR-363-5p","MARK1"
"hsa-miR-363-5p","NFIA"
"hsa-miR-363-5p","PRKAA2"
"hsa-miR-3659","LRPAP1"
"hsa-miR-3662","BIRC5"
"hsa-miR-3663-5p","RDH11"
"hsa-miR-3685","GRK1"
"hsa-miR-369-5p","ID4"
"hsa-miR-370-5p","COL5A1"
"hsa-miR-370-5p","DAPK2"
"hsa-miR-370-5p","ECSIT"
"hsa-miR-370-5p","F13A1"
"hsa-miR-370-5p","HNRNPL"
"hsa-miR-370-5p","MAP2K7"
"hsa-miR-370-5p","RUNX1T1"
"hsa-miR-375","ASAP2"
"hsa-miR-375","DGKD"
"hsa-miR-375","FOXJ3"
"hsa-miR-375","MYC"
"hsa-miR-376c-5p","MEIS2"
"hsa-miR-376c-5p","PDGFA"
"hsa-miR-377-5p","ACTA2"
"hsa-miR-377-5p","ARRB1"
"hsa-miR-377-5p","BNC2"
"hsa-miR-377-5p","C1R"
"hsa-miR-377-5p","CTGF"
"hsa-miR-377-5p","FOXF2"
"hsa-miR-377-5p","FST"
"hsa-miR-377-5p","JAM2"
"hsa-miR-377-5p","MMP2"
"hsa-miR-377-5p","MYLK"
"hsa-miR-377-5p","PELI2"
"hsa-miR-378a-5p","BTRC"
"hsa-miR-378a-5p","CLUAP1"
"hsa-miR-378a-5p","CYCS"
"hsa-miR-378a-5p","DNM2"
"hsa-miR-378a-5p","ESR1"
"hsa-miR-378a-5p","GRIK3"
"hsa-miR-378a-5p","IGF1R"
"hsa-miR-378a-5p","MLF1"
"hsa-miR-378a-5p","MPHOSPH6"
"hsa-miR-378a-5p","NPHP1"
"hsa-miR-378a-5p","OSTF1"
"hsa-miR-378a-5p","PPARGC1B"
"hsa-miR-378a-5p","SGK1"
"hsa-miR-378a-5p","WDR91"
"hsa-miR-378a-5p","ZNF239"
"hsa-miR-378c","BTRC"
"hsa-miR-378c","DAZAP2"
"hsa-miR-378c","FKBP5"
"hsa-miR-378c","ODC1"
"hsa-miR-378c","PPARGC1B"
"hsa-miR-378c","SGK1"
"hsa-miR-379-5p","ARRB1"
"hsa-miR-379-5p","BACH2"
"hsa-miR-379-5p","BNC2"
"hsa-miR-379-5p","COL5A1"
"hsa-miR-379-5p","COL6A1"
"hsa-miR-379-5p","CTGF"
"hsa-miR-379-5p","GDF6"
"hsa-miR-379-5p","GNG2"
"hsa-miR-379-5p","ID4"
"hsa-miR-379-5p","IGF2"
"hsa-miR-379-5p","ITGA5"
"hsa-miR-379-5p","KCNJ2"
"hsa-miR-379-5p","LUM"
"hsa-miR-379-5p","PDGFA"
"hsa-miR-379-5p","PTPRD"
"hsa-miR-379-5p","SALL1"
"hsa-miR-379-5p","SERPINE1"
"hsa-miR-381-5p","CLTC"
"hsa-miR-381-5p","EN1"
"hsa-miR-381-5p","FSCN1"
"hsa-miR-381-5p","HIC1"
"hsa-miR-381-5p","TPD52"
"hsa-miR-382-5p","COL1A1"
"hsa-miR-382-5p","COL1A2"
"hsa-miR-382-5p","COL5A1"
"hsa-miR-382-5p","COL8A1"
"hsa-miR-382-5p","FBN1"
"hsa-miR-382-5p","LPHN2"
"hsa-miR-382-5p","MMP2"
"hsa-miR-382-5p","NUAK1"
"hsa-miR-382-5p","PLSCR4"
"hsa-miR-382-5p","PRRX1"
"hsa-miR-382-5p","PTGFRN"
"hsa-miR-382-5p","RUNX1"
"hsa-miR-382-5p","VCAN"
"hsa-miR-3928-5p","GATAD2B"
"hsa-miR-3934-5p","FBXO2"
"hsa-miR-409-5p","ETV1"
"hsa-miR-409-5p","FBN1"
"hsa-miR-409-5p","MYLK"
"hsa-miR-409-5p","NRP2"
"hsa-miR-409-5p","SPRED1"
"hsa-miR-409-5p","ZEB1"
"hsa-miR-410-5p","TPD52"
"hsa-miR-411-5p","BACH2"
"hsa-miR-411-5p","BNC2"
"hsa-miR-411-5p","CTGF"
"hsa-miR-411-5p","FN1"
"hsa-miR-411-5p","FST"
"hsa-miR-411-5p","GNG2"
"hsa-miR-411-5p","PDGFA"
"hsa-miR-411-5p","PDGFRA"
"hsa-miR-411-5p","PTPRD"
"hsa-miR-411-5p","SALL1"
"hsa-miR-411-5p","SHC3"
"hsa-miR-421","MEF2D"
"hsa-miR-424-5p","DIAPH2"
"hsa-miR-424-5p","RFX3"
"hsa-miR-429","LFNG"
"hsa-miR-431-5p","PARVA"
"hsa-miR-4434","PIM2"
"hsa-miR-4434","POU3F1"
"hsa-miR-4482-5p","TRPC3"
"hsa-miR-4482-5p","UBQLN1"
"hsa-miR-4482-5p","ZFPM1"
"hsa-miR-4519","CASK"
"hsa-miR-452-5p","CAMK2G"
"hsa-miR-452-5p","ERBB4"
"hsa-miR-452-5p","ODC1"
"hsa-miR-452-5p","SKP1"
"hsa-miR-452-5p","SPG20"
"hsa-miR-452-5p","UBE2D1"
"hsa-miR-4522","GTF2B"
"hsa-miR-454-5p","CCNA2"
"hsa-miR-454-5p","CEP55"
"hsa-miR-454-5p","CLTC"
"hsa-miR-454-5p","DCP2"
"hsa-miR-454-5p","EMX2"
"hsa-miR-454-5p","FANCA"
"hsa-miR-454-5p","MTMR4"
"hsa-miR-454-5p","POLR2D"
"hsa-miR-454-5p","RACGAP1"
"hsa-miR-454-5p","SERPINH1"
"hsa-miR-454-5p","TMPO"
"hsa-miR-454-5p","TRIM37"
"hsa-miR-455-5p","ABL2"
"hsa-miR-455-5p","NCSTN"
"hsa-miR-455-5p","POR"
"hsa-miR-455-5p","PTGFRN"
"hsa-miR-455-5p","RAB11B"
"hsa-miR-455-5p","RAD23A"
"hsa-miR-455-5p","SPRED1"
"hsa-miR-455-5p","VPS4A"
"hsa-miR-4638-5p","MCM4"
"hsa-miR-4638-5p","STXBP2"
"hsa-miR-4649-5p","MYH9"
"hsa-miR-4649-5p","THY1"
"hsa-miR-4684-5p","PTPRF"
"hsa-miR-4691-5p","BIRC5"
"hsa-miR-4692","DARS"
"hsa-miR-4692","RIF1"
"hsa-miR-4699-5p","TRPS1"
"hsa-miR-4728-5p","BMP3"
"hsa-miR-4728-5p","FAM134A"
"hsa-miR-4728-5p","HOXB13"
"hsa-miR-4728-5p","IGFBP4"
"hsa-miR-4728-5p","IKZF3"
"hsa-miR-4728-5p","NEUROD2"
"hsa-miR-4728-5p","NLGN2"
"hsa-miR-4728-5p","SNRPD1"
"hsa-miR-4731-5p","IRAK4"
"hsa-miR-4752","NRXN1"
"hsa-miR-4768-5p","SGK3"
"hsa-miR-4772-5p","BCL11B"
"hsa-miR-4772-5p","C3"
"hsa-miR-4772-5p","CD3E"
"hsa-miR-4772-5p","EMCN"
"hsa-miR-4772-5p","ETS1"
"hsa-miR-4772-5p","TNFRSF13B"
"hsa-miR-4778-5p","STXBP2"
"hsa-miR-4793-5p","CSE1L"
"hsa-miR-484","ASNA1"
"hsa-miR-484","RBM42"
"hsa-miR-484","SDF4"
"hsa-miR-485-5p","BNC2"
"hsa-miR-485-5p","GAS1"
"hsa-miR-485-5p","GSK3A"
"hsa-miR-485-5p","MEIS2"
"hsa-miR-485-5p","MYB"
"hsa-miR-485-5p","PCSK5"
"hsa-miR-485-5p","PRRX1"
"hsa-miR-485-5p","PTPRD"
"hsa-miR-485-5p","RUNX2"
"hsa-miR-485-5p","SLPI"
"hsa-miR-485-5p","VCAN"
"hsa-miR-491-5p","GIPC1"
"hsa-miR-491-5p","NDUFA13"
"hsa-miR-491-5p","PIN1"
"hsa-miR-491-5p","REXO1"
"hsa-miR-491-5p","RFX1"
"hsa-miR-491-5p","RGS19"
"hsa-miR-493-5p","BNC2"
"hsa-miR-493-5p","CALD1"
"hsa-miR-493-5p","CDH11"
"hsa-miR-493-5p","CDH2"
"hsa-miR-493-5p","COL5A1"
"hsa-miR-493-5p","FBN1"
"hsa-miR-493-5p","PARVA"
"hsa-miR-493-5p","PDGFC"
"hsa-miR-493-5p","PTPRD"
"hsa-miR-497-5p","BCR"
"hsa-miR-497-5p","PFKL"
"hsa-miR-497-5p","PROCR"
"hsa-miR-497-5p","SPG20"
"hsa-miR-498","GDE1"
"hsa-miR-5003-5p","PRIM1"
"hsa-miR-5003-5p","TBL1XR1"
"hsa-miR-500a-5p","RAN"
"hsa-miR-500b-5p","SENP3"
"hsa-miR-501-5p","CSE1L"
"hsa-miR-501-5p","LRPPRC"
"hsa-miR-501-5p","NCL"
"hsa-miR-505-5p","SOX11"
"hsa-miR-509-3-5p","BDP1"
"hsa-miR-509-3-5p","CRK"
"hsa-miR-509-3-5p","G3BP1"
"hsa-miR-509-3-5p","RAB11B"
"hsa-miR-509-3-5p","RNF111"
"hsa-miR-509-3-5p","THBS1"
"hsa-miR-509-3-5p","XPO5"
"hsa-miR-509-5p","BAZ1A"
"hsa-miR-509-5p","BDP1"
"hsa-miR-509-5p","EEA1"
"hsa-miR-509-5p","G3BP1"
"hsa-miR-509-5p","LATS1"
"hsa-miR-509-5p","NR1D2"
"hsa-miR-509-5p","PHIP"
"hsa-miR-509-5p","RAB11B"
"hsa-miR-509-5p","RAB11FIP2"
"hsa-miR-509-5p","XPO5"
"hsa-miR-509-5p","ZFP91"
"hsa-miR-511-5p","CD226"
"hsa-miR-511-5p","PIK3CG"
"hsa-miR-516b-5p","KLHL23"
"hsa-miR-516b-5p","NCKAP1"
"hsa-miR-5190","SPG20"
"hsa-miR-532-5p","PDHA1"
"hsa-miR-539-5p","CALU"
"hsa-miR-539-5p","COX17"
"hsa-miR-539-5p","DST"
"hsa-miR-539-5p","GIGYF1"
"hsa-miR-539-5p","IQGAP1"
"hsa-miR-539-5p","PHF1"
"hsa-miR-539-5p","TNPO1"
"hsa-miR-539-5p","VCAN"
"hsa-miR-544b","UBE2D3"
"hsa-miR-548ac","MC2R"
"hsa-miR-548ac","SNCB"
"hsa-miR-548ac","YAF2"
"hsa-miR-548d-5p","RBM4B"
"hsa-miR-548e-5p","PACSIN1"
"hsa-miR-548n","TRPS1"
"hsa-miR-548x-3p","MPZL1"
"hsa-miR-551b-5p","CTNNB1"
"hsa-miR-551b-5p","SNRPB"
"hsa-miR-554","PRLR"
"hsa-miR-5586-5p","ASGR2"
"hsa-miR-5586-5p","CD28"
"hsa-miR-5690","FKBP5"
"hsa-miR-5692a","PRC1"
"hsa-miR-5698","GMEB1"
"hsa-miR-5698","MAPK1"
"hsa-miR-5698","OLA1"
"hsa-miR-5698","PIN1"
"hsa-miR-5698","PTPRF"
"hsa-miR-5698","SERBP1"
"hsa-miR-5698","TAOK1"
"hsa-miR-570-5p","PAX2"
"hsa-miR-574-5p","MITF"
"hsa-miR-580-5p","ZSCAN16"
"hsa-miR-582-5p","FZD2"
"hsa-miR-582-5p","GNAQ"
"hsa-miR-582-5p","PDE4D"
"hsa-miR-582-5p","PEX7"
"hsa-miR-582-5p","SSBP2"
"hsa-miR-590-5p","MRFAP1"
"hsa-miR-590-5p","SKP2"
"hsa-miR-590-5p","SOX11"
"hsa-miR-590-5p","STK35"
"hsa-miR-605-5p","AKAP5"
"hsa-miR-615-5p","HOXC4"
"hsa-miR-615-5p","LMNA"
"hsa-miR-615-5p","RFX3"
"hsa-miR-616-5p","CLSPN"
"hsa-miR-616-5p","CSE1L"
"hsa-miR-616-5p","FBXO28"
"hsa-miR-616-5p","KLF2"
"hsa-miR-616-5p","MCM4"
"hsa-miR-616-5p","ZBTB7A"
"hsa-miR-628-5p","TARBP2"
"hsa-miR-629-5p","ZNF675"
"hsa-miR-636","BIRC5"
"hsa-miR-642a-5p","DNAJC10"
"hsa-miR-642a-5p","GATAD2B"
"hsa-miR-642a-5p","RANBP2"
"hsa-miR-642a-5p","TRIM33"
"hsa-miR-654-5p","PMEPA1"
"hsa-miR-654-5p","SH3PXD2A"
"hsa-miR-658","NF2"
"hsa-miR-660-5p","AFF1"
"hsa-miR-660-5p","CDT1"
"hsa-miR-660-5p","NCKAP1"
"hsa-miR-660-5p","PARVA"
"hsa-miR-660-5p","RAB13"
"hsa-miR-660-5p","SKIL"
"hsa-miR-670-5p","A1CF"
"hsa-miR-670-5p","IRS4"
"hsa-miR-670-5p","PCNT"
"hsa-miR-670-5p","SFMBT1"
"hsa-miR-670-5p","SYN1"
"hsa-miR-6760-5p","OTUD7B"
"hsa-miR-6760-5p","ZNF24"
"hsa-miR-6783-5p","ATXN7L3"
"hsa-miR-6783-5p","CDT1"
"hsa-miR-6783-5p","DDX11"
"hsa-miR-6783-5p","E2F2"
"hsa-miR-6783-5p","UBTF"
"hsa-miR-6788-5p","IGF1"
"hsa-miR-6802-5p","OLA1"
"hsa-miR-6833-5p","EMCN"
"hsa-miR-6842-5p","RUNX3"
"hsa-miR-6846-5p","FEM1A"
"hsa-miR-6846-5p","MIDN"
"hsa-miR-6873-5p","PARD3B"
"hsa-miR-6873-5p","RREB1"
"hsa-miR-6873-5p","SNX17"
"hsa-miR-6880-5p","HIRIP3"
"hsa-miR-6881-5p","FRMD6"
"hsa-miR-6881-5p","STON2"
"hsa-miR-6884-5p","MED1"
"hsa-miR-6884-5p","THRA"
"hsa-miR-7-5p","CENPA"
"hsa-miR-7-5p","CHGB"
"hsa-miR-7-5p","CKS2"
"hsa-miR-7-5p","CXCL12"
"hsa-miR-7-5p","DNMT3A"
"hsa-miR-7-5p","E2F2"
"hsa-miR-7-5p","HIST4H4"
"hsa-miR-7-5p","HMGN2"
"hsa-miR-7-5p","PA2G4"
"hsa-miR-7-5p","RAB31"
"hsa-miR-7-5p","SMARCD1"
"hsa-miR-7-5p","SUPT4H1"
"hsa-miR-7-5p","TRIM37"
"hsa-miR-708-5p","COL1A1"
"hsa-miR-708-5p","DKK3"
"hsa-miR-708-5p","DNMT3A"
"hsa-miR-708-5p","IER3"
"hsa-miR-708-5p","MMP2"
"hsa-miR-708-5p","SPARC"
"hsa-miR-7158-5p","TES"
"hsa-miR-7158-5p","ZFAND5"
"hsa-miR-744-5p","G3BP1"
"hsa-miR-744-5p","PIN1"
"hsa-miR-744-5p","TRIM33"
"hsa-miR-744-5p","URB1"
"hsa-miR-758-5p","BACH2"
"hsa-miR-758-5p","BHLHE41"
"hsa-miR-758-5p","FBN1"
"hsa-miR-758-5p","MEIS2"
"hsa-miR-758-5p","MYH9"
"hsa-miR-758-5p","ZFPM2"
"hsa-miR-760","FEM1A"
"hsa-miR-760","NAP1L1"
"hsa-miR-766-5p","MAG"
"hsa-miR-766-5p","PEX13"
"hsa-miR-766-5p","PPARGC1B"
"hsa-miR-766-5p","PTCD3"
"hsa-miR-766-5p","SOX11"
"hsa-miR-766-5p","ZBTB44"
"hsa-miR-7843-5p","NEUROD2"
"hsa-miR-7849-3p","KLF10"
"hsa-miR-874-5p","ATP2A2"
"hsa-miR-874-5p","BACE1"
"hsa-miR-874-5p","BAZ2A"
"hsa-miR-874-5p","ETV5"
"hsa-miR-874-5p","FBXO28"
"hsa-miR-874-5p","KIF3B"
"hsa-miR-874-5p","LSM4"
"hsa-miR-874-5p","RAD54L2"
"hsa-miR-874-5p","RPS19"
"hsa-miR-874-5p","SIX5"
"hsa-miR-874-5p","STRN"
"hsa-miR-874-5p","TAOK1"
"hsa-miR-876-5p","CSNK2A2"
"hsa-miR-877-5p","COL6A1"
"hsa-miR-877-5p","FANCA"
"hsa-miR-877-5p","MYH9"
"hsa-miR-877-5p","RUSC2"
"hsa-miR-889-5p","EXOC8"
"hsa-miR-889-5p","ZNF557"
"hsa-miR-9-5p","BTG2"
"hsa-miR-9-5p","CENPA"
"hsa-miR-9-5p","CRY2"
"hsa-miR-9-5p","EGFR"
"hsa-miR-9-5p","GCH1"
"hsa-miR-9-5p","IFRD1"
"hsa-miR-9-5p","ISL2"
"hsa-miR-9-5p","LBR"
"hsa-miR-9-5p","LRPPRC"
"hsa-miR-9-5p","NDRG1"
"hsa-miR-9-5p","NRD1"
"hsa-miR-9-5p","PPP3R1"
